Month,DayofMonth,DayOfWeek,FlightDate,AirlineID,Carrier,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,Diverted,ActualElapsedTime,AirTime,Distance,departure,arrival,origin_airport_code,departureDelay,lon_origin,lat_origin,dest_airport_code,arrivalDelay,lon_dest,lat_dest,Year,id
5,4,7,2008-05-04,19805,AA,1254,LAX,MIA,2150,2205,15.00,15.00,1,21.00,2226,545,4.00,540,549,9.00,9.00,0,0,0,284.00,259.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,56361354
5,1,4,2008-05-01,19805,AA,1520,LAX,MIA,1200,1211,11.00,11.00,0,18.00,1229,1939,3.00,1950,1942,-8.00,0.00,0,0,0,271.00,250.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-187199896
5,19,1,2008-05-19,19805,AA,252,LAX,MIA,1355,1348,-7.00,0.00,0,23.00,1411,2148,10.00,2142,2158,16.00,16.00,1,0,0,310.00,277.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,2059620848
5,27,2,2008-05-27,19805,AA,1254,LAX,MIA,2150,2208,18.00,18.00,1,13.00,2221,542,7.00,540,549,9.00,9.00,0,0,0,281.00,261.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1415772110
1,3,4,2008-01-03,19805,AA,1578,DFW,STL,1320,1405,45.00,45.00,1,15.00,1420,1538,2.00,1455,1540,45.00,45.00,1,0,0,95.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,426265482
1,5,6,2008-01-05,19805,AA,2228,DFW,STL,1800,1922,82.00,82.00,1,23.00,1945,2058,3.00,1935,2101,86.00,86.00,1,0,0,99.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1597313302
1,1,2,2008-01-01,19805,AA,1030,DFW,STL,945,1001,16.00,16.00,1,12.00,1013,1129,6.00,1120,1135,15.00,15.00,1,0,0,94.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,2004088504
1,29,2,2008-01-29,19805,AA,1030,DFW,STL,945,938,-7.00,0.00,0,11.00,949,1055,2.00,1120,1057,-23.00,0.00,0,0,0,79.00,66.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1712285449
1,24,4,2008-01-24,19805,AA,1336,DFW,STL,705,657,-8.00,0.00,0,14.00,711,825,6.00,845,831,-14.00,0.00,0,0,0,94.00,74.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,346991020
1,18,5,2008-01-18,19805,AA,1030,DFW,STL,945,958,13.00,13.00,0,10.00,1008,1113,4.00,1120,1117,-3.00,0.00,0,0,0,79.00,65.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1719662392
1,12,6,2008-01-12,19805,AA,1578,DFW,STL,1320,1315,-5.00,0.00,0,19.00,1334,1447,6.00,1455,1453,-2.00,0.00,0,0,0,98.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1626033677
1,24,4,2008-01-24,19805,AA,314,DFW,STL,840,836,-4.00,0.00,0,11.00,847,1004,2.00,1015,1006,-9.00,0.00,0,0,0,90.00,77.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1136947022
1,6,7,2008-01-06,19805,AA,1578,DFW,STL,1320,1347,27.00,27.00,1,12.00,1359,1512,3.00,1455,1515,20.00,20.00,1,0,0,88.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-868006328
1,30,3,2008-01-30,19805,AA,2228,DFW,STL,1800,2015,135.00,135.00,1,15.00,2030,2138,3.00,1935,2141,126.00,126.00,1,0,0,86.00,68.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1897172699
1,21,1,2008-01-21,19805,AA,520,DFW,STL,1220,1224,4.00,4.00,0,13.00,1237,1350,4.00,1400,1354,-6.00,0.00,0,0,0,90.00,73.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1485674124
9,22,1,2008-09-22,20409,B6,178,PHX,JFK,1130,1312,102.00,102.00,1,9.00,1321,2054,9.00,1921,2103,102.00,102.00,1,0,0,291.00,273.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1207560088
9,13,6,2008-09-13,20409,B6,178,PHX,JFK,1130,1134,4.00,4.00,0,10.00,1144,1903,7.00,1921,1910,-11.00,0.00,0,0,0,276.00,259.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1850843851
9,19,5,2008-09-19,20409,B6,178,PHX,JFK,1130,1129,-1.00,0.00,0,10.00,1139,1923,4.00,1921,1927,6.00,6.00,0,0,0,298.00,284.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-21028807
9,8,1,2008-09-08,20409,B6,178,PHX,JFK,1130,1127,-3.00,0.00,0,15.00,1142,1846,11.00,1921,1857,-24.00,0.00,0,0,0,270.00,244.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,1658385529
9,19,5,2008-09-19,20409,B6,180,PHX,JFK,2345,2334,-11.00,0.00,0,15.00,2349,714,7.00,720,721,1.00,1.00,0,0,0,287.00,265.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-163144725
9,21,7,2008-09-21,20355,US,12,PHX,JFK,904,903,-1.00,0.00,0,30.00,933,1716,12.00,1700,1728,28.00,28.00,1,0,0,325.00,283.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,754450078
9,2,2,2008-09-02,20409,B6,180,PHX,JFK,2345,52,67.00,67.00,1,10.00,102,803,21.00,730,824,54.00,54.00,1,0,0,272.00,241.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1574283559
9,21,7,2008-09-21,19790,DL,118,PHX,JFK,635,629,-6.00,0.00,0,17.00,646,1414,11.00,1425,1425,0.00,0.00,0,0,0,296.00,268.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1969090454
9,30,2,2008-09-30,20355,US,12,PHX,JFK,904,903,-1.00,0.00,0,33.00,936,1703,6.00,1700,1709,9.00,9.00,0,0,0,306.00,267.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1349637996
9,29,1,2008-09-29,19790,DL,118,PHX,JFK,635,631,-4.00,0.00,0,14.00,645,1403,8.00,1425,1411,-14.00,0.00,0,0,0,280.00,258.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1716276379
9,26,5,2008-09-26,20355,US,16,PHX,JFK,1516,1548,32.00,32.00,1,13.00,1601,2327,22.00,2300,2349,49.00,49.00,1,0,0,301.00,266.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,1426568738
4,13,7,2008-04-13,19790,DL,705,BOS,ATL,830,830,0.00,0.00,0,14.00,844,1122,9.00,1113,1131,18.00,18.00,1,0,0,181.00,158.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1673788186
4,14,1,2008-04-14,20437,FL,273,BOS,ATL,909,904,-5.00,0.00,0,24.00,928,1141,7.00,1155,1148,-7.00,0.00,0,0,0,164.00,133.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-261474996
4,3,4,2008-04-03,19790,DL,667,BOS,ATL,830,834,4.00,4.00,0,28.00,902,1142,11.00,1125,1153,28.00,28.00,1,0,0,199.00,160.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,210418566
4,10,4,2008-04-10,19790,DL,717,BOS,ATL,1630,1626,-4.00,0.00,0,35.00,1701,1916,13.00,1923,1929,6.00,6.00,0,0,0,183.00,135.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1805920946
4,25,5,2008-04-25,19790,DL,703,BOS,ATL,715,714,-1.00,0.00,0,14.00,728,941,9.00,1002,950,-12.00,0.00,0,0,0,156.00,133.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1044737549
4,28,1,2008-04-28,20437,FL,281,BOS,ATL,1755,2025,150.00,150.00,1,11.00,2036,2307,7.00,2040,2314,154.00,154.00,1,0,0,169.00,151.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1190219805
4,21,1,2008-04-21,20437,FL,270,BOS,ATL,600,557,-3.00,0.00,0,18.00,615,821,11.00,848,832,-16.00,0.00,0,0,0,155.00,126.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-59693345
4,1,2,2008-04-01,19790,DL,661,BOS,ATL,600,550,-10.00,0.00,0,24.00,614,849,9.00,855,858,3.00,3.00,0,0,0,188.00,155.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1500583888
4,10,4,2008-04-10,19790,DL,719,BOS,ATL,1730,1727,-3.00,0.00,0,22.00,1749,1957,9.00,2022,2006,-16.00,0.00,0,0,0,159.00,128.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-2105154187
4,12,6,2008-04-12,20437,FL,281,BOS,ATL,1754,1747,-7.00,0.00,0,9.00,1756,2038,9.00,2039,2047,8.00,8.00,0,0,0,180.00,162.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1851459862
4,14,1,2008-04-14,19790,DL,709,BOS,ATL,1115,1109,-6.00,0.00,0,21.00,1130,1350,7.00,1353,1357,4.00,4.00,0,0,0,168.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-275739626
4,29,2,2008-04-29,19790,DL,715,BOS,ATL,1530,1548,18.00,18.00,1,23.00,1611,1829,6.00,1814,1835,21.00,21.00,1,0,0,167.00,138.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1183109891
4,11,5,2008-04-11,19790,DL,713,BOS,ATL,1330,1338,8.00,8.00,0,19.00,1357,1622,10.00,1619,1632,13.00,13.00,0,0,0,174.00,145.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,264049874
4,18,5,2008-04-18,19790,DL,721,BOS,ATL,1855,1853,-2.00,0.00,0,16.00,1909,2123,12.00,2139,2135,-4.00,0.00,0,0,0,162.00,134.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1029950178
4,11,5,2008-04-11,19790,DL,709,BOS,ATL,1115,1115,0.00,0.00,0,11.00,1126,1348,10.00,1353,1358,5.00,5.00,0,0,0,163.00,142.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-402555238
4,7,1,2008-04-07,19790,DL,687,BOS,ATL,1855,1935,40.00,40.00,1,17.00,1952,2210,9.00,2139,2219,40.00,40.00,1,0,0,164.00,138.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-952741023
4,25,5,2008-04-25,19790,DL,721,BOS,ATL,1855,1902,7.00,7.00,0,17.00,1919,2127,10.00,2139,2137,-2.00,0.00,0,0,0,155.00,128.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1646740961
4,22,2,2008-04-22,20437,FL,492,BOS,ATL,1935,1930,-5.00,0.00,0,15.00,1945,2153,9.00,2220,2202,-18.00,0.00,0,0,0,152.00,128.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1748299842
4,20,7,2008-04-20,20437,FL,281,BOS,ATL,1755,1813,18.00,18.00,1,15.00,1828,2039,13.00,2040,2052,12.00,12.00,0,0,0,159.00,131.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-688905952
4,3,4,2008-04-03,20437,FL,273,BOS,ATL,911,853,-18.00,0.00,0,23.00,916,1201,9.00,1157,1210,13.00,13.00,0,0,0,197.00,165.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1355934863
4,6,7,2008-04-06,20437,FL,274,BOS,ATL,1649,1832,103.00,103.00,1,16.00,1848,2112,15.00,1939,2127,108.00,108.00,1,0,0,175.00,144.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,1909661322
4,10,4,2008-04-10,19790,DL,707,BOS,ATL,1015,1015,0.00,0.00,0,15.00,1030,1253,8.00,1253,1301,8.00,8.00,0,0,0,166.00,143.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,59965861
4,6,7,2008-04-06,19790,DL,671,BOS,ATL,1115,1114,-1.00,0.00,0,10.00,1124,1358,7.00,1353,1405,12.00,12.00,0,0,0,171.00,154.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-123906169
4,16,3,2008-04-16,19790,DL,717,BOS,ATL,1630,1641,11.00,11.00,0,15.00,1656,1859,21.00,1923,1920,-3.00,0.00,0,0,0,159.00,123.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1115340435
4,26,6,2008-04-26,19790,DL,721,BOS,ATL,1855,1855,0.00,0.00,0,24.00,1919,2139,7.00,2139,2146,7.00,7.00,0,0,0,171.00,140.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-1959086946
4,16,3,2008-04-16,20437,FL,281,BOS,ATL,1755,1747,-8.00,0.00,0,11.00,1758,1959,6.00,2040,2005,-35.00,0.00,0,0,0,138.00,121.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,770954957
1,11,5,2008-01-11,19805,AA,1605,STL,ORD,1150,1146,-4.00,0.00,0,16.00,1202,1253,16.00,1259,1309,10.00,10.00,0,0,0,83.00,51.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,152687385
1,4,5,2008-01-04,19805,AA,1496,STL,ORD,1600,1600,0.00,0.00,0,11.00,1611,1658,16.00,1715,1714,-1.00,0.00,0,0,0,74.00,47.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-64122884
1,21,1,2008-01-21,19805,AA,1610,STL,ORD,830,950,80.00,80.00,1,12.00,1002,1042,9.00,945,1051,66.00,66.00,1,0,0,61.00,40.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,611318032
1,7,1,2008-01-07,19805,AA,392,STL,ORD,605,600,-5.00,0.00,0,14.00,614,657,16.00,715,713,-2.00,0.00,0,0,0,73.00,43.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-653601124
1,20,7,2008-01-20,19805,AA,1835,STL,ORD,1335,1332,-3.00,0.00,0,15.00,1347,1434,10.00,1450,1444,-6.00,0.00,0,0,0,72.00,47.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1253414860
1,19,6,2008-01-19,19805,AA,2245,STL,ORD,1655,1654,-1.00,0.00,0,11.00,1705,1750,19.00,1815,1809,-6.00,0.00,0,0,0,75.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-529824407
1,29,2,2008-01-29,19805,AA,640,STL,ORD,1455,1853,238.00,238.00,1,34.00,1927,2043,12.00,1610,2055,285.00,285.00,1,0,0,122.00,76.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-292406494
1,30,3,2008-01-30,19805,AA,640,STL,ORD,1455,1453,-2.00,0.00,0,11.00,1504,1548,11.00,1610,1559,-11.00,0.00,0,0,0,66.00,44.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-166188661
1,17,4,2008-01-17,19805,AA,640,STL,ORD,1455,1709,134.00,134.00,1,22.00,1731,1820,11.00,1610,1831,141.00,141.00,1,0,0,82.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1678059481
1,14,1,2008-01-14,19805,AA,1605,STL,ORD,1150,1147,-3.00,0.00,0,12.00,1159,1252,6.00,1259,1258,-1.00,0.00,0,0,0,71.00,53.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-504436079
9,11,4,2008-09-11,19386,NW,609,JFK,MSP,1750,1745,-5.00,0.00,0,35.00,1820,1958,6.00,2026,2004,-22.00,0.00,0,0,0,199.00,158.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1434096340
4,30,3,2008-04-30,19790,DL,885,ATL,LAX,1440,1522,42.00,42.00,1,17.00,1539,1701,12.00,1625,1713,48.00,48.00,1,0,0,291.00,262.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-427757031
4,13,7,2008-04-13,19790,DL,875,ATL,LAX,2010,2023,13.00,13.00,0,31.00,2054,2206,9.00,2209,2215,6.00,6.00,0,0,0,292.00,252.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1932609150
4,20,7,2008-04-20,20437,FL,40,ATL,LAX,1759,1804,5.00,5.00,0,11.00,1815,1952,7.00,1959,1959,0.00,0.00,0,0,0,295.00,277.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1442428221
4,24,4,2008-04-24,19790,DL,125,ATL,LAX,1605,1603,-2.00,0.00,0,46.00,1649,1811,10.00,1746,1821,35.00,35.00,1,0,0,318.00,262.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1958851673
5,20,2,2008-05-20,19805,AA,456,MIA,LAX,1930,1959,29.00,29.00,1,14.00,2013,2211,6.00,2205,2217,12.00,12.00,0,0,0,318.00,298.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,143765306
4,22,2,2008-04-22,20437,FL,40,ATL,LAX,1759,1756,-3.00,0.00,0,10.00,1806,1933,7.00,1959,1940,-19.00,0.00,0,0,0,284.00,267.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1481410360
5,6,2,2008-05-06,19805,AA,456,MIA,LAX,1930,1958,28.00,28.00,1,27.00,2025,2243,5.00,2205,2248,43.00,43.00,1,0,0,350.00,318.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1632977169
4,13,7,2008-04-13,19790,DL,125,ATL,LAX,1605,1619,14.00,14.00,0,22.00,1641,1752,9.00,1746,1801,15.00,15.00,1,0,0,282.00,251.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,493928631
4,8,2,2008-04-08,19790,DL,125,ATL,LAX,1605,1605,0.00,0.00,0,18.00,1623,1823,3.00,1746,1826,40.00,40.00,1,0,0,321.00,300.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1616495782
4,28,1,2008-04-28,19790,DL,115,ATL,LAX,1845,1847,2.00,2.00,0,16.00,1903,2031,11.00,2037,2042,5.00,5.00,0,0,0,295.00,268.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1570711249
4,15,2,2008-04-15,19790,DL,110,ATL,LAX,834,848,14.00,14.00,0,30.00,918,1038,7.00,1019,1045,26.00,26.00,1,0,0,297.00,260.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,296854794
4,17,4,2008-04-17,19790,DL,1556,ATL,LAX,700,702,2.00,2.00,0,14.00,716,840,12.00,850,852,2.00,2.00,0,0,0,290.00,264.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-935857902
5,23,5,2008-05-23,19805,AA,397,MIA,LAX,1820,1826,6.00,6.00,0,17.00,1843,2110,13.00,2055,2123,28.00,28.00,1,0,0,357.00,327.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1087024020
4,30,3,2008-04-30,19790,DL,875,ATL,LAX,2010,2010,0.00,0.00,0,25.00,2035,2206,6.00,2209,2212,3.00,3.00,0,0,0,302.00,271.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-920657626
5,27,2,2008-05-27,19805,AA,299,MIA,LAX,815,812,-3.00,0.00,0,19.00,831,1043,8.00,1055,1051,-4.00,0.00,0,0,0,339.00,312.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,430286455
9,21,7,2008-09-21,19386,NW,1713,JFK,MSP,1122,1244,82.00,82.00,1,33.00,1317,1442,8.00,1328,1450,82.00,82.00,1,0,0,186.00,145.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1879195530
4,3,4,2008-04-03,19790,DL,75,ATL,LAX,1705,1724,19.00,19.00,1,24.00,1748,1939,16.00,1903,1955,52.00,52.00,1,0,0,331.00,291.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,418667119
9,26,5,2008-09-26,19386,NW,369,JFK,MSP,1122,1127,5.00,5.00,0,55.00,1222,1344,4.00,1328,1348,20.00,20.00,1,0,0,201.00,142.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,397908565
5,27,2,2008-05-27,19805,AA,203,MIA,LAX,1535,1549,14.00,14.00,0,21.00,1610,1800,6.00,1803,1806,3.00,3.00,0,0,0,317.00,290.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,964164310
5,15,4,2008-05-15,19805,AA,397,MIA,LAX,1820,1820,0.00,0.00,0,16.00,1836,2041,22.00,2055,2103,8.00,8.00,0,0,0,343.00,305.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,72057314
4,19,6,2008-04-19,19790,DL,1423,ATL,LAX,2130,2128,-2.00,0.00,0,26.00,2154,2321,6.00,2326,2327,1.00,1.00,0,0,0,299.00,267.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-337367621
5,16,5,2008-05-16,19805,AA,972,MIA,LAX,2105,2115,10.00,10.00,0,17.00,2132,2339,10.00,2345,2349,4.00,4.00,0,0,0,334.00,307.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,369073654
4,24,4,2008-04-24,20437,FL,40,ATL,LAX,1759,1754,-5.00,0.00,0,8.00,1802,1934,6.00,1959,1940,-19.00,0.00,0,0,0,286.00,272.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1653022967
5,19,1,2008-05-19,19805,AA,397,MIA,LAX,1820,1910,50.00,50.00,1,12.00,1922,2115,7.00,2055,2122,27.00,27.00,1,0,0,312.00,293.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,703464693
4,27,7,2008-04-27,19790,DL,75,ATL,LAX,1705,1750,45.00,45.00,1,21.00,1811,1924,13.00,1857,1937,40.00,40.00,1,0,0,287.00,253.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1037641525
4,5,6,2008-04-05,19790,DL,75,ATL,LAX,1705,1704,-1.00,0.00,0,24.00,1728,1851,12.00,1903,1903,0.00,0.00,0,0,0,299.00,263.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-46331621
5,24,6,2008-05-24,19805,AA,972,MIA,LAX,2105,2114,9.00,9.00,0,22.00,2136,2341,6.00,2345,2347,2.00,2.00,0,0,0,333.00,305.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1255967705
4,16,3,2008-04-16,19790,DL,937,ATL,LAX,1110,1105,-5.00,0.00,0,20.00,1125,1243,6.00,1255,1249,-6.00,0.00,0,0,0,284.00,258.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-70154049
5,26,1,2008-05-26,19805,AA,203,MIA,LAX,1535,1605,30.00,30.00,1,17.00,1622,1822,5.00,1803,1827,24.00,24.00,1,0,0,322.00,300.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1058964198
4,3,4,2008-04-03,19790,DL,1556,ATL,LAX,700,732,32.00,32.00,1,20.00,752,950,8.00,850,958,68.00,68.00,1,0,0,326.00,298.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,2110731881
5,16,5,2008-05-16,19805,AA,252,LAX,MIA,1355,1354,-1.00,0.00,0,14.00,1408,2143,12.00,2142,2155,13.00,13.00,0,0,0,301.00,275.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1876844728
9,16,2,2008-09-16,19386,NW,1713,JFK,MSP,1122,1123,1.00,1.00,0,16.00,1139,1307,5.00,1328,1312,-16.00,0.00,0,0,0,169.00,148.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1779821908
5,15,4,2008-05-15,19805,AA,231,LAX,MIA,600,607,7.00,7.00,0,17.00,624,1405,6.00,1347,1411,24.00,24.00,1,0,0,304.00,281.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-555100742
5,28,3,2008-05-28,19805,AA,252,LAX,MIA,1355,1349,-6.00,0.00,0,17.00,1406,2129,6.00,2142,2135,-7.00,0.00,0,0,0,286.00,263.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-717163389
4,21,1,2008-04-21,20437,FL,54,ATL,LAX,1035,1030,-5.00,0.00,0,28.00,1058,1230,11.00,1235,1241,6.00,6.00,0,0,0,311.00,272.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1355040098
